Pb_Pb Mean Width Dist Flactutation Temp Kink eta_s Slope_low Slope_high Max Temp_peak Width_peak Asym_peak R tau_initial
24.58 0.049000000000000044 0.611 3.6601849999999994 1.6175 0.14325000000000002 0.14003000000000002 0.17473 0.6189999999999998 0.5990000000000002 0.16912000000000002 0.27858 0.074375 -0.6960000000000001 0.3917 0.48785
18.66 0.06580000000000008 0.893 4.475743 1.9031 0.13521 0.23931 0.13407 -1.5350000000000001 1.7690000000000001 0.09471999999999998 0.15222 0.043375 0.7216000000000002 0.8915 0.29615
21.26 -0.11340000000000006 0.605 3.9156609999999996 1.4917 0.14211000000000001 0.29235 0.18081000000000003 -1.697 1.2349999999999999 0.20368000000000003 0.24654 0.06962499999999999 -0.3184 0.8298999999999999 0.31595
14.66 -0.6818 0.819 2.5203689999999996 0.4955 0.15411 0.25699 0.07137 0.7629999999999999 -0.30699999999999994 0.14224 0.14034 0.104875 0.16799999999999993 0.9937 0.12335
10.14 -0.5529999999999999 0.6950000000000001 2.343501 0.4037 0.15975 0.13017 0.15269000000000002 -1.2349999999999999 -0.607 0.136 0.21846 0.08987500000000001 -0.30560000000000004 0.9279 0.07025
15.42 -0.10499999999999998 1.123 4.623132999999999 0.9715 0.14559 0.17165 0.10025 -1.2229999999999999 0.34099999999999997 0.08992 0.21954 0.06887499999999999 0.10080000000000011 0.7753 0.35375
27.86 -0.18620000000000003 1.009 2.9920169999999997 0.6111 0.15705000000000002 0.16485 0.11887 0.3730000000000002 -0.559 0.07936 0.23646 0.11837500000000001 0.33440000000000003 0.3119 0.47525
19.58 0.4885999999999999 0.677 3.4636649999999993 1.9167 0.16287000000000001 0.24985 0.17929 0.1389999999999998 0.01100000000000012 0.01744 0.29154 0.035875000000000004 0.7312000000000001 0.7235 0.14855000000000002
29.78 -0.6397999999999999 1.411 1.8816789999999999 1.3149 0.16461 0.25359 0.08048999999999999 -0.845 -0.883 0.1792 0.15042 0.083875 0.22880000000000011 0.8873 0.42665
17.02 -0.6174 0.5589999999999999 2.186285 0.6179 0.13821 0.28589 0.11811 -1.829 -0.06699999999999995 0.1864 0.13278 0.085875 -0.4848 0.9335 0.29885
19.18 -0.469 0.679 0.014738999999999999 1.3863 0.13905 0.24237 0.11431000000000001 -0.7549999999999999 1.9489999999999998 0.09663999999999999 0.20693999999999999 0.148625 -0.3856 0.7837000000000001 0.46085000000000004
16.98 0.4438 1.419 2.540021 1.2639 0.14889000000000002 0.13221 0.07327 -1.673 0.137 0.01168 0.25085999999999997 0.11962500000000001 -0.3952 0.6577 0.30605000000000004
23.86 0.5698000000000001 1.383 4.2399189999999995 1.8385 0.15645 0.29098999999999997 0.16979 -0.653 0.20900000000000007 0.11295999999999999 0.18246 0.055625 -0.3024 0.3973 0.29345000000000004
10.02 0.009800000000000031 1.2770000000000001 1.2921189999999998 1.5121 0.13875 0.14581 0.09455 -1.889 0.5750000000000002 0.06831999999999999 0.19002 0.09862499999999999 0.12959999999999994 0.5176999999999999 0.34565
18.26 0.45220000000000016 1.2930000000000001 2.8544529999999995 1.7330999999999999 0.14751 0.25256999999999996 0.16447000000000003 0.3610000000000002 -0.2889999999999999 0.08224 0.20586 0.115375 -0.1552 0.9642999999999999 0.25835
17.14 0.2869999999999999 1.401 2.9428869999999994 0.6383 0.14703000000000002 0.25155 0.02577 -1.931 0.9710000000000001 0.24016 0.25158 0.148125 0.25439999999999996 0.4589 0.36185
15.1 0.5838000000000001 1.205 3.453839 1.0803 0.13707 0.28181 0.19449 -0.9410000000000001 -0.925 0.19552 0.1785 0.113875 -0.4112 0.3049 0.19355
28.94 0.6537999999999999 1.275 0.348823 1.3114999999999999 0.15777000000000002 0.21959 0.03983 0.625 0.7429999999999999 0.02176 0.20226 0.134125 0.41759999999999997 0.4911 0.32855
12.02 0.34299999999999997 0.989 4.6820889999999995 0.5193 0.15885000000000002 0.13051000000000001 0.16485000000000002 -0.05899999999999994 0.5510000000000002 0.05824 0.13026 0.12162500000000001 -0.039999999999999925 0.6745 0.061250000000000006
25.18 -0.26739999999999997 0.993 4.112181 0.9306999999999999 0.15129 0.19613 0.18765 0.16900000000000004 1.3250000000000002 0.05536 0.1749 0.082375 -0.014399999999999968 0.7626999999999999 0.32945
28.700000000000003 0.5642 0.537 3.3162749999999996 1.4067 0.15291000000000002 0.26888999999999996 0.18651 0.7030000000000003 0.899 0.04096 0.17021999999999998 0.146375 -0.5104 0.6759 0.31865
28.42 -0.6901999999999999 0.9670000000000001 0.132651 1.2129 0.15075 0.18048999999999998 0.12266999999999999 0.5469999999999997 1.367 0.03424 0.17454 0.048625 0.5808 0.4155 0.27905
29.74 -0.203 1.447 3.7093149999999997 1.0769 0.13695000000000002 0.16349 0.08429 0.7389999999999999 -0.7989999999999999 0.24928 0.25517999999999996 0.062125 -0.39840000000000003 0.8663000000000001 0.40505
12.18 0.16659999999999997 0.751 1.262641 0.6281 0.15453 0.20021 0.12875 0.38500000000000023 0.5089999999999999 0.09328 0.14466 0.113125 -0.0016000000000000458 0.4337 0.24845
14.26 0.24780000000000002 1.453 2.4417609999999996 1.9405 0.15201 0.27773 0.018930000000000002 0.11499999999999977 1.7510000000000003 0.23536 0.2541 0.09937499999999999 -0.7120000000000001 0.7767 0.07295
14.46 -0.49139999999999995 1.0030000000000001 3.1688849999999995 1.4033 0.16071000000000002 0.22265000000000001 0.17131000000000002 0.0730000000000004 0.9530000000000001 0.23872000000000002 0.13674 0.11762500000000001 -0.33440000000000003 0.3231 0.10535
18.34 -0.245 0.5609999999999999 1.8030709999999996 0.9544999999999999 0.16263 0.29167 0.19069000000000003 -0.07699999999999996 1.625 0.11679999999999999 0.28398 0.054875 -0.4944 0.4351 0.24485
13.620000000000001 0.119 1.463 3.2474929999999995 1.6583 0.16449 0.23625 0.11849000000000001 -1.925 0.17900000000000005 0.03856 0.15402 0.045125 0.5264000000000002 0.6675 0.21695000000000003
28.86 -0.5362 1.077 3.0706249999999997 1.6957000000000002 0.15003 0.17131 0.014750000000000001 0.4570000000000003 1.0910000000000002 0.17152 0.13386 0.103625 -0.7504000000000001 0.9573 0.48155000000000003
16.66 -0.5922 0.621 1.4591609999999997 1.3183 0.15855000000000002 0.17811 0.04895000000000001 -1.919 -0.253 0.1312 0.1281 0.050625 -0.24159999999999993 0.9502999999999999 0.33125
19.98 0.026600000000000068 1.119 1.134903 0.9069 0.13509000000000002 0.26141000000000003 0.06263 -0.887 0.2569999999999999 0.05488 0.18966 0.080875 -0.5744 0.9726999999999999 0.19535000000000002
15.66 0.6985999999999999 1.355 2.304197 1.7705 0.13593 0.20803 0.06756999999999999 -1.6909999999999998 0.881 0.025599999999999998 0.1875 0.12462500000000001 -0.2096 0.8718999999999999 0.17105
22.02 0.1946 0.821 2.255067 1.8521 0.16401000000000002 0.26175 0.14433 -1.7269999999999999 0.07699999999999996 0.030879999999999998 0.29298 0.09712499999999999 -0.030399999999999983 0.6857 0.41585
18.02 0.3233999999999999 1.425 3.0116689999999995 1.6141 0.13833 0.21347 0.02121 -0.2510000000000001 0.833 0.03952 0.28758 0.053875000000000006 -0.46240000000000003 0.8481000000000001 0.47345000000000004
27.14 0.6146 0.777 2.068373 1.6855 0.14979 0.15873 0.04021 -0.347 1.9609999999999999 0.07696 0.17526 0.107125 -0.264 0.6618999999999999 0.34295000000000003
13.98 0.3346 0.849 0.162129 0.4921 0.15387 0.20395 0.07820999999999999 -0.15500000000000003 1.4989999999999997 0.14032 0.19541999999999998 0.041125 -0.10399999999999998 0.32589999999999997 0.22595000000000004
18.1 -0.1582 1.393 4.151484999999999 1.2537 0.14247 0.29201 0.16713000000000003 0.403 -0.973 0.09376 0.16698 0.072625 0.11680000000000013 0.7934999999999999 0.48424999999999996
25.54 -0.39899999999999997 0.843 0.40777899999999995 1.0939 0.14637 0.22741 0.08847000000000001 -0.4790000000000001 -0.397 0.0592 0.2559 0.144875 -0.06559999999999999 0.33849999999999997 0.30335
24.939999999999998 -0.6482 1.391 1.242989 1.2299 0.15045 0.13935 0.05845 -0.617 -0.241 0.1888 0.17706 0.066875 -0.1359999999999999 0.4169 0.36275
20.78 0.0938000000000001 1.057 4.338178999999999 0.6757 0.13983 0.15601 0.15421 -1.037 0.43100000000000005 0.20224 0.26166 0.108625 0.10400000000000009 0.6520999999999999 0.44825
14.94 0.42979999999999996 0.731 4.426613 0.7301 0.14727 0.13663 0.03147 -1.313 -0.703 0.12304 0.27498 0.073875 0.07200000000000006 0.8593 0.31955
19.939999999999998 0.4326000000000001 0.9730000000000001 1.5770729999999997 0.47509999999999997 0.16227 0.20735 0.06453 0.8170000000000002 0.815 0.22 0.16518 0.047125 0.23199999999999998 0.6899 0.42574999999999996
11.3 -0.32339999999999997 1.189 0.7615149999999999 0.39349999999999996 0.13569 0.16281 0.17967000000000002 0.5830000000000002 1.529 0.13792000000000001 0.16086 0.078875 0.4272 0.6380999999999999 0.23495000000000005
23.98 -0.43539999999999995 0.851 1.0366429999999998 1.8079 0.15015 0.29031 0.17169 -0.2630000000000001 1.427 0.16336 0.23681999999999997 0.037625000000000006 -0.16479999999999995 0.4827 0.26825
22.3 -0.6621999999999999 1.013 2.284545 0.5329 0.16047 0.22809 0.15497000000000002 -0.635 0.9590000000000001 0.15808 0.14429999999999998 0.030125000000000002 0.7824 0.8145 0.44285
19.380000000000003 0.5978000000000001 1.079 4.750870999999999 1.5393 0.15225 0.23829 0.06339 -1.007 0.16700000000000004 0.14272 0.20406 0.146625 -0.5424 0.9180999999999999 0.47435000000000005
27.18 -0.2002 0.847 3.0313209999999997 1.3353 0.14805000000000001 0.25121 0.01931 0.4690000000000003 -0.835 0.09519999999999999 0.1245 0.065125 0.7952000000000001 0.6535 0.37984999999999997
27.78 -0.44099999999999995 0.511 1.7244629999999996 1.6413 0.14685 0.27025 0.03413 0.601 1.8770000000000002 0.08656 0.26742 0.11912500000000001 0.7792000000000001 0.7781 0.35555000000000003
14.7 -0.33459999999999995 1.395 1.5672469999999998 1.1482999999999999 0.14937 0.19001 0.19525 -0.647 0.653 0.11199999999999999 0.1407 0.149125 0.7856000000000001 0.5373 0.12065000000000001
27.9 0.43820000000000014 0.581 0.5355169999999999 1.3285 0.13653 0.27398999999999996 0.08125 -1.229 1.9369999999999998 0.10815999999999999 0.2973 0.043625 -0.36319999999999997 0.6843 0.06935
22.66 0.4829999999999999 0.903 1.675333 1.7263 0.15663000000000002 0.20429 0.03945 -0.3769999999999998 -0.661 0.14656000000000002 0.16626 0.11787500000000001 -0.22240000000000004 0.9362999999999999 0.30065000000000003
25.740000000000002 -0.6874 0.619 3.1590589999999996 0.3595 0.14541 0.13153 0.18879 -1.799 1.157 0.11871999999999999 0.23609999999999998 0.11987500000000001 0.07520000000000004 0.5932999999999999 0.11525000000000002
11.38 0.35420000000000007 0.985 1.0857729999999999 0.3085 0.13551000000000002 0.16417 0.07099 -0.2450000000000001 1.5949999999999998 0.02464 0.20082 0.08962500000000001 0.16159999999999997 0.5961 0.19625000000000004
21.86 -0.357 1.159 1.6655069999999998 0.4411 0.16359 0.21415 0.19183000000000003 0.12699999999999978 1.7270000000000003 0.11631999999999999 0.27318 0.081375 -0.4464 0.9391 0.17465000000000003
11.58 0.4998 1.407 2.766019 1.9133000000000002 0.13899 0.23217 0.023490000000000004 -1.883 1.8050000000000002 0.07984 0.27605999999999997 0.066625 0.6480000000000001 0.9013 0.26735
15.18 0.27860000000000007 0.783 4.387308999999999 0.9035 0.14031000000000002 0.20973 0.18385 0.21099999999999985 1.967 0.11152 0.2865 0.040625 0.7632000000000001 0.4295 0.09995000000000001
20.740000000000002 0.21140000000000003 1.437 2.422109 0.8389 0.15915 0.18457 0.01627 -1.217 0.8029999999999999 0.022240000000000003 0.15905999999999998 0.079625 0.7184000000000001 0.3371 0.055850000000000004
29.62 -0.05459999999999998 1.201 0.338997 0.7062999999999999 0.14499 0.21687 0.13597 -1.7690000000000001 0.8089999999999999 0.1072 0.1659 0.047375 0.6608 0.4575 0.12785000000000002
23.3 0.07700000000000007 0.503 0.29969299999999993 1.1313 0.14931 0.17403000000000002 0.04667 0.5709999999999997 -0.30099999999999993 0.0208 0.21738000000000002 0.08687500000000001 -0.2832 0.8341000000000001 0.09275
29.259999999999998 0.5866 0.739 4.141659 0.4003 0.14415 0.18185 0.07175000000000001 -0.07099999999999995 -0.361 0.184 0.28722000000000003 0.146125 0.5744 0.5947 0.23765000000000003
13.38 -0.0041999999999999815 1.037 4.318527 0.5431 0.16023 0.14717 0.06719 -1.463 -0.487 0.13408 0.17346 0.09237500000000001 -0.5296000000000001 0.40709999999999996 0.17285
11.66 -0.32059999999999994 1.005 0.171955 1.1211 0.15105000000000002 0.18831 0.06149 -1.973 -0.709 0.019360000000000002 0.14393999999999998 0.12262500000000001 0.1552 0.3679 0.47255
10.98 -0.623 0.715 0.5453429999999999 0.4717 0.14535 0.17573 0.06566999999999999 -1.937 1.955 0.244 0.17994 0.055375 0.6128 0.6311 0.05405
13.3 -0.4578 1.4929999999999999 3.335927 0.8491 0.15597 0.14955000000000002 0.18271 -1.469 0.5209999999999999 0.052 0.18137999999999999 0.139625 0.6960000000000002 0.7893 0.10895
23.54 -0.10219999999999996 1.439 0.6436029999999999 1.8181 0.14835 0.24951 0.09493 -0.2749999999999999 0.821 0.03904 0.15617999999999999 0.047625 -0.7632000000000001 0.4995 0.05675
12.74 -0.032199999999999895 1.3010000000000002 1.321597 1.6651 0.15393 0.20327 0.02615 0.8290000000000002 1.5709999999999997 0.07888 0.16446 0.044625 -0.01760000000000006 0.4841 0.33935
15.5 -0.03499999999999992 1.2610000000000001 2.5498469999999998 1.0191 0.15927000000000002 0.23795 0.10290999999999999 0.577 -0.31299999999999994 0.11392 0.1839 0.034875 -0.4496 0.5751 0.05135
11.22 -0.009800000000000031 0.557 2.107677 0.8559000000000001 0.14235 0.17913 0.01247 -1.4929999999999999 1.4330000000000003 0.17392000000000002 0.24402000000000001 0.039125 -0.2992 0.4211 0.34655
29.060000000000002 0.5306 1.085 0.250563 1.8997000000000002 0.14055 0.26344999999999996 0.04743000000000001 -0.593 1.9969999999999999 0.06112 0.28037999999999996 0.12187500000000001 0.3919999999999999 0.4897 0.16205
27.1 0.651 0.603 3.2376669999999996 0.9137 0.15861 0.21177 0.01171 0.39700000000000024 0.893 0.24784 0.18174 0.025875000000000002 0.46240000000000014 0.8929 0.05945
16.82 -0.32619999999999993 1.455 2.648107 1.2095 0.14187 0.19987 0.013989999999999999 0.28900000000000015 0.935 0.0712 0.23286 0.038375 -0.14559999999999995 0.9657 0.43205
18.740000000000002 0.21699999999999997 1.0270000000000001 2.029069 0.9171 0.14649 0.23761 0.06491000000000001 0.9729999999999999 0.46099999999999985 0.09088 0.12594 0.142375 0.2864 0.6773 0.14405
10.34 0.4102000000000001 0.911 2.5989769999999996 1.4985 0.14547000000000002 0.14445 0.09265 -0.36499999999999977 -0.637 0.22384 0.26454 0.132625 0.42400000000000015 0.6073 0.17645
21.98 0.4578 0.601 2.146981 0.3697 0.15417 0.17539 0.17663 0.6429999999999998 1.5110000000000001 0.05344 0.24294 0.061875 -0.6384000000000001 0.6339 0.30695
11.54 -0.6846 1.0430000000000001 3.0902769999999995 0.5703 0.15573 0.25903 0.12761 -0.47299999999999986 0.917 0.13744 0.13782 0.063125 -0.7376 0.4981 0.23675000000000002
22.82 0.13019999999999998 0.7909999999999999 3.3555789999999996 0.9613 0.14409 0.14615 0.15459 -1.895 1.613 0.10672 0.14574 0.107375 -0.3728 0.8271 0.22865000000000002
20.259999999999998 -0.16100000000000003 1.0470000000000002 0.8794269999999998 0.43089999999999995 0.16017 0.15431 0.061110000000000005 -0.17900000000000005 -0.11499999999999999 0.11968 0.13854 0.136375 -0.21920000000000006 0.3343 0.13145
27.5 -0.01539999999999997 1.199 0.21125899999999995 0.31529999999999997 0.14331000000000002 0.20293 0.01285 -0.016999999999999904 -0.817 0.02944 0.12054 0.142625 0.7344000000000002 0.40149999999999997 0.10715
23.700000000000003 0.6314 0.543 3.286797 1.8827 0.14841000000000001 0.27603 0.12685 0.2530000000000001 -0.03699999999999992 0.02368 0.14178 0.079875 -0.15839999999999999 0.5470999999999999 0.49685
24.9 -0.08540000000000003 0.727 4.053224999999999 0.7980999999999999 0.13911 0.19885 0.10481 -1.085 1.331 0.19072 0.24725999999999998 0.028625 -0.16799999999999993 0.6241 0.20525000000000004
19.9 -0.4438 0.717 0.9089049999999999 0.6960999999999999 0.15219000000000002 0.26922999999999997 0.11697 -1.487 -0.871 0.057760000000000006 0.25986 0.051625000000000004 -0.49760000000000004 0.8705 0.20345000000000002
13.02 0.4858 0.629 2.048721 1.8589 0.16005 0.14139000000000002 0.051230000000000005 0.835 1.0790000000000002 0.09807999999999999 0.22386 0.09537500000000002 -0.2864 0.4645 0.07745
26.1 -0.5586 0.887 2.8839309999999996 1.6107 0.13671 0.27942999999999996 0.028810000000000002 -0.32899999999999974 1.0310000000000001 0.08271999999999999 0.24905999999999998 0.148875 -0.11040000000000005 0.6465 0.28265
17.46 0.31220000000000003 1.3170000000000002 2.6677589999999998 0.9511000000000001 0.15351 0.27739 0.09189 -1.2530000000000001 0.5870000000000002 0.10288 0.15761999999999998 0.09312500000000001 0.24480000000000013 0.7081 0.058550000000000005
12.620000000000001 0.08540000000000003 0.865 0.977687 1.0055 0.14997000000000002 0.24135 0.03907 -1.655 0.31099999999999994 0.027999999999999997 0.18713999999999997 0.029625000000000002 -0.2704 0.3833 0.14585
10.62 -0.6789999999999999 0.779 2.3533269999999997 0.5907 0.14295000000000002 0.24407 0.13521000000000002 -0.7849999999999999 1.6790000000000003 0.15904000000000001 0.14322 0.137125 0.3568 0.5428999999999999 0.33755
18.22 -0.40459999999999996 1.3290000000000002 4.574002999999999 0.7675000000000001 0.13599 0.14785 0.12038999999999998 -1.031 -0.679 0.06496 0.27786 0.140125 0.5488 0.7851 0.24755
16.14 0.1582 1.2269999999999999 0.093347 1.2741 0.13629000000000002 0.26685000000000003 0.13065000000000002 0.43900000000000006 -0.349 0.0856 0.25122 0.032625 0.6288 0.5527 0.10175000000000001
25.34 0.5473999999999999 1.0150000000000001 2.0781989999999997 1.5427 0.15621000000000002 0.25495 0.14851 -1.067 1.439 0.13216 0.24078 0.12112500000000001 -0.16159999999999997 0.4869 0.23045000000000004
12.1 0.26460000000000006 1.0710000000000002 2.137155 0.7845 0.15591000000000002 0.24679 0.16181 -0.2270000000000001 1.1749999999999998 0.07792 0.15726 0.055125 0.3216000000000001 0.6800999999999999 0.21965
12.22 0.15539999999999998 0.767 1.7342889999999997 0.5091 0.15315 0.27059 0.16219000000000003 0.09700000000000042 1.3130000000000002 0.20848000000000003 0.16877999999999999 0.036875000000000005 -0.33120000000000005 0.9755 0.43565
