Pb_Pb Mean Width Dist Flactutation Temp Kink eta_s Slope_low Slope_high Max Temp_peak Width_peak Asym_peak R tau_initial
13.42 -0.5389999999999999 1.081 0.7463 0.5974999999999999 0.15417 0.22163 0.16561000000000003 0.4690000000000003 1.4330000000000003 0.14272 0.19794 0.052375000000000005 -0.5296000000000001 0.5709 0.05
10.86 0.6426000000000001 0.523 0.7191 0.5125 0.14511000000000002 0.26378999999999997 0.10822999999999999 -1.6909999999999998 0.6110000000000002 0.03712 0.18822 0.031375 0.1744 0.4827 0.05
28.78 0.44100000000000006 0.991 1.6269 0.7879 0.13695000000000002 0.16859000000000002 0.03945 -1.5230000000000001 0.569 0.14608000000000002 0.17886 0.135875 0.6320000000000001 0.7137 0.05
12.9 -0.3374 1.123 1.4535 1.9099000000000002 0.15849000000000002 0.26549 0.15459 -0.131 0.44899999999999984 0.136 0.29586 0.146125 -0.25759999999999994 0.6423 0.05
18.02 0.19179999999999997 1.199 1.6133000000000002 1.3013 0.16071000000000002 0.16281 0.13749000000000003 0.5590000000000002 -0.34299999999999997 0.24064 0.22314 0.111375 -0.6256 0.3399 0.05
17.82 -0.17779999999999996 0.537 0.1173 0.9306999999999999 0.15027000000000001 0.20973 0.01817 -1.289 -0.379 0.18448 0.29334 0.140625 -0.7216 0.7613 0.05
16.22 -0.07979999999999998 0.623 1.2086999999999999 0.5057 0.15987 0.16893 0.07783 0.31899999999999995 1.5350000000000001 0.17824 0.2163 0.09237500000000001 0.01760000000000006 0.5191 0.05
20.700000000000003 0.6342000000000001 1.2810000000000001 0.4165 0.3187 0.13617 0.25529 0.17435 -1.373 0.851 0.24592 0.13494 0.08862500000000001 -0.504 0.31329999999999997 0.05
14.219999999999999 0.21420000000000006 1.065 1.0795 0.8049 0.16095 0.23829 0.09645 0.883 0.899 0.11535999999999999 0.19254 0.115375 0.6000000000000001 0.3231 0.05
15.34 0.04620000000000002 1.135 1.0285 0.5465 0.16275 0.22605 0.07251 -1.901 0.01100000000000012 0.01216 0.1641 0.025875000000000002 -0.21920000000000006 0.9055 0.05
22.46 0.12179999999999991 0.7010000000000001 0.7497 0.8933 0.15333000000000002 0.28283 0.01247 -1.001 -0.6849999999999999 0.14512000000000003 0.26058000000000003 0.09687500000000002 0.7312000000000001 0.8061 0.05
28.86 -0.5277999999999999 0.621 1.6711 1.6889 0.15603 0.13935 0.07897 -0.02299999999999991 0.5209999999999999 0.17488 0.21017999999999998 0.106875 -0.29280000000000006 0.6759 0.05
11.46 0.29259999999999997 1.113 0.3859 1.0565 0.14451 0.21483 0.06263 -0.5569999999999999 1.7810000000000001 0.20944000000000002 0.27354 0.076375 0.41759999999999997 0.3749 0.05
23.02 -0.39059999999999995 0.9610000000000001 0.1615 1.7569 0.14217000000000002 0.13187000000000001 0.09683 -1.391 0.16700000000000004 0.09376 0.21989999999999998 0.032875 0.6736000000000002 0.8747 0.05
29.58 0.26460000000000006 1.005 1.0556999999999999 1.4679000000000002 0.13983 0.23998999999999998 0.13787000000000002 -0.935 -0.847 0.17536000000000002 0.23034 0.09987499999999999 0.12959999999999994 0.9069 0.05
14.06 0.5418000000000001 1.197 0.5695 0.4887 0.13641 0.20871 0.10861 0.673 -0.955 0.23536 0.20262 0.079875 -0.16159999999999997 0.7151 0.05
17.06 0.1834 1.453 0.3655 0.8831 0.15489 0.19715 0.19905 -0.10699999999999998 0.137 0.17872000000000002 0.13638 0.076125 0.1904 0.6185 0.05
18.34 0.42700000000000005 1.319 0.4505 1.3114999999999999 0.13755 0.29881 0.19373 -1.325 1.8050000000000002 0.05392 0.14898 0.131875 0.5008000000000001 0.8831 0.05
23.98 -0.09940000000000004 0.871 0.14450000000000002 0.7266999999999999 0.15807000000000002 0.21278999999999998 0.052750000000000005 -0.7070000000000001 0.353 0.18784 0.13746 0.037875000000000006 0.4144000000000001 0.5485 0.05
20.18 0.133 0.649 0.49130000000000007 1.9711 0.15375 0.16927 0.03603 0.4570000000000003 1.271 0.06255999999999999 0.24222 0.10012499999999999 -0.5616000000000001 0.6815 0.05
19.939999999999998 -0.6062 0.657 1.3039 1.5767 0.13827 0.29949 0.16447000000000003 -0.845 -0.589 0.08992 0.29657999999999995 0.08662500000000001 -0.5648000000000001 0.4295 0.05
22.5 -0.5334 0.899 1.3617000000000001 1.6073 0.16251000000000002 0.29711 0.06909 -0.125 -0.595 0.23008 0.19685999999999998 0.147125 -0.32480000000000003 0.9601 0.05
29.74 0.6985999999999999 1.323 1.1679000000000002 1.6345 0.14667000000000002 0.21109 0.18423 -0.593 -0.943 0.09232 0.13422 0.145625 0.3759999999999999 0.9881 0.05
11.58 0.15259999999999996 0.767 1.3583 0.4445 0.14181000000000002 0.22910999999999998 0.17777 -1.331 1.427 0.0856 0.18497999999999998 0.037125000000000005 0.7536 0.6843 0.05
17.22 -0.3318 0.605 0.3689 0.34249999999999997 0.16107000000000002 0.28045 0.18613000000000002 0.8290000000000002 0.7429999999999999 0.12976 0.17381999999999997 0.115125 -0.7536 0.9279 0.05
14.74 -0.2898 1.391 1.1305 1.4951 0.14145000000000002 0.26617 0.10481 -1.2469999999999999 0.10699999999999998 0.10528 0.20622 0.09337500000000001 0.5168000000000001 0.7459 0.05
19.34 -0.5446 1.177 1.2767 0.8116999999999999 0.13737000000000002 0.16519 0.19981000000000002 -1.103 0.5630000000000002 0.24256 0.19397999999999999 0.053375000000000006 -0.35359999999999997 0.9810999999999999 0.05
19.54 0.6930000000000001 0.577 0.5049 0.3051 0.15981 0.16111 0.18841000000000002 -0.16700000000000004 0.31099999999999994 0.1408 0.24438 0.12412500000000001 0.3824000000000001 0.9419 0.05
23.740000000000002 -0.6537999999999999 1.179 1.4228999999999998 1.4917 0.13815 0.21653 0.16979 -1.751 -0.07299999999999995 0.184 0.13602 0.055625 0.5296000000000001 0.9362999999999999 0.05
22.54 -0.6649999999999999 0.777 0.9910999999999999 0.7743 0.14325000000000002 0.24305 0.12609 -0.7310000000000001 -0.31899999999999995 0.24976 0.28974 0.103625 -0.472 0.7333 0.05
14.46 -0.5641999999999999 1.353 1.0659 1.6039 0.14205 0.17403000000000002 0.01019 0.7690000000000001 0.4969999999999999 0.14032 0.14142 0.102375 -0.2128 0.8886999999999998 0.05
23.3 -0.38499999999999995 1.335 0.4471 1.6515 0.15405000000000002 0.15771000000000002 0.15535000000000002 0.1030000000000002 0.4849999999999999 0.07888 0.13818 0.12037500000000001 -0.09119999999999995 0.9335 0.05
11.7 0.3206 0.625 1.1509 0.7437 0.14943 0.29608999999999996 0.18157 -0.3889999999999998 -0.565 0.18544 0.23826 0.085375 -0.264 0.5148999999999999 0.05
13.22 0.46899999999999986 1.233 0.4369 1.9608999999999999 0.14697000000000002 0.15465 0.18385 -1.913 -0.241 0.08367999999999999 0.16626 0.107125 0.18399999999999994 0.5303 0.05
17.98 -0.23379999999999995 0.9650000000000001 0.6851 0.7097 0.13623000000000002 0.26209 0.08885 0.19300000000000006 -0.583 0.03856 0.27425999999999995 0.115875 0.4944000000000002 0.8536999999999999 0.05
26.540000000000003 -0.02100000000000002 0.849 0.2363 0.7947 0.14175000000000001 0.20190999999999998 0.14509 0.025000000000000355 -0.973 0.23248000000000002 0.2505 0.148625 0.06240000000000001 0.9979 0.05
18.86 0.032200000000000006 0.983 1.2834999999999999 0.8559000000000001 0.14091 0.23863 0.09151 -0.623 1.0730000000000004 0.18592 0.2631 0.078375 0.33440000000000003 0.4337 0.05
28.94 0.4326000000000001 1.347 0.5729000000000001 0.7606999999999999 0.14421 0.13459000000000002 0.17929 -0.3049999999999997 1.697 0.13456 0.26598 0.067125 -0.4912 0.8369 0.05
18.5 0.23660000000000003 0.769 1.0727 0.5295 0.15783 0.13153 0.19791 0.2589999999999999 -0.247 0.11775999999999999 0.21234 0.143625 0.5616000000000001 0.7417 0.05
12.5 0.5082 0.907 0.6443 0.4683 0.14607 0.19579000000000002 0.02083 0.5949999999999998 1.6909999999999998 0.24495999999999998 0.13241999999999998 0.132125 0.6992 0.7711 0.05
16.06 -0.6117999999999999 0.739 0.1343 1.7330999999999999 0.15189000000000002 0.29574999999999996 0.02007 -0.617 1.295 0.01264 0.29442 0.12162500000000001 0.3024 0.6325000000000001 0.05
17.94 0.5222 1.4689999999999999 0.9673 1.1177 0.16497 0.14819 0.04743000000000001 0.4930000000000003 -0.817 0.01744 0.15582 0.039375 -0.3664 0.7431 0.05
22.58 -0.5586 1.381 0.6579 0.7573000000000001 0.14931 0.22027000000000002 0.07061 0.6310000000000002 1.577 0.14464000000000002 0.22926 0.047625 0.11040000000000005 0.4169 0.05
19.22 0.37939999999999996 1.165 1.2427 1.4067 0.14049 0.17539 0.15307 -0.587 0.125 0.12639999999999998 0.15726 0.046375 0.16159999999999997 0.6549 0.05
22.740000000000002 -0.22539999999999993 1.209 0.5559000000000001 0.6689 0.14757 0.13595000000000002 0.057690000000000005 -0.647 0.42500000000000004 0.02848 0.23213999999999999 0.037625000000000006 -0.344 0.3147 0.05
23.66 -0.2562 0.9730000000000001 0.3621 1.8963 0.16467 0.14377 0.19753 -0.4849999999999999 1.6790000000000003 0.04672 0.26886 0.035125 -0.24480000000000002 0.7095 0.05
18.58 0.1694 0.675 0.3417 0.8150999999999999 0.14625000000000002 0.19171 0.06566999999999999 -1.619 0.5449999999999999 0.09663999999999999 0.2145 0.09012500000000001 -0.18079999999999996 0.7753 0.05
19.66 -0.5866 1.2349999999999999 0.7394999999999999 0.5023 0.14361000000000002 0.24577 0.01361 0.5709999999999997 -0.1329999999999999 0.06735999999999999 0.28722000000000003 0.028375 0.4560000000000002 0.5891 0.05
17.54 0.02100000000000002 1.2429999999999999 0.8245 1.8555000000000001 0.15921000000000002 0.26311 0.12076999999999999 -1.451 0.29899999999999993 0.09759999999999999 0.14429999999999998 0.073375 -0.4784 0.6129 0.05
19.42 0.5726 0.9670000000000001 1.6575 0.4547 0.14991000000000002 0.29847 0.02919 -0.07099999999999995 1.859 0.01888 0.2217 0.143875 -0.7248 0.7192999999999999 0.05
21.82 0.22540000000000004 0.573 0.8857 0.5261 0.13761 0.23726999999999998 0.11013 -1.271 0.6890000000000001 0.1576 0.19182 0.051875000000000004 0.7727999999999999 0.5765 0.05
27.18 -0.6005999999999999 0.863 0.9129 1.7841 0.15087 0.17335 0.14623 -1.469 1.157 0.20464000000000002 0.28181999999999996 0.132375 -0.10399999999999998 0.7304999999999999 0.05
22.22 -0.20580000000000004 0.661 1.4637 1.4509 0.15729 0.23353 0.07403 0.8170000000000002 0.7070000000000003 0.07311999999999999 0.15078 0.113375 0.09760000000000013 0.4099 0.05
17.740000000000002 -0.02939999999999998 1.0590000000000002 1.1883000000000001 1.0055 0.14391 0.14003000000000002 0.16295 0.9249999999999998 1.5469999999999997 0.19696 0.13566 0.059875000000000005 -0.030399999999999983 0.3329 0.05
16.18 0.581 0.593 0.37229999999999996 1.9269 0.15711 0.24203 0.04857 -0.09499999999999997 0.9590000000000001 0.16912000000000002 0.28434000000000004 0.09062500000000001 -0.07840000000000003 0.8327 0.05
25.34 -0.37099999999999994 0.753 0.0969 1.2231 0.14235 0.21585 0.17739000000000002 -1.343 0.2510000000000001 0.07168 0.27462 0.064875 0.17120000000000002 0.7683 0.05
10.06 0.46619999999999995 0.717 1.3651 1.8419 0.15159 0.14275000000000002 0.16485000000000002 -1.403 -0.655 0.18016 0.21882000000000001 0.045375 -0.29600000000000004 0.6857 0.05
10.9 0.3486 1.463 0.20229999999999998 1.5019 0.15315 0.29983 0.15877000000000002 0.133 1.145 0.2128 0.23898 0.040875 -0.3856 0.5036999999999999 0.05
11.620000000000001 0.03500000000000003 1.403 1.5147 0.9035 0.14139000000000002 0.27297 0.03983 0.06700000000000017 -0.763 0.07408 0.23718 0.12737500000000002 0.4368000000000001 0.42389999999999994 0.05
28.18 0.037800000000000056 0.9570000000000001 1.0454999999999999 0.4921 0.14439000000000002 0.27331 0.10139 0.9729999999999999 1.4090000000000003 0.14320000000000002 0.18569999999999998 0.063875 0.2896000000000001 0.9699 0.05
29.020000000000003 0.05180000000000007 1.185 1.6303 0.9579 0.16053 0.14615 0.030330000000000003 0.11499999999999977 -0.19299999999999995 0.08703999999999999 0.19218000000000002 0.06987499999999999 0.10720000000000007 0.5863 0.05
25.259999999999998 0.4969999999999999 1.451 0.0493 0.6416999999999999 0.14457 0.25053 0.11659000000000001 -1.7029999999999998 1.241 0.17440000000000003 0.19901999999999997 0.061375 -0.488 0.5261 0.05
20.66 0.31499999999999995 1.2570000000000001 0.9741000000000001 1.8827 0.13605 0.29540999999999995 0.05047 -1.841 1.367 0.07647999999999999 0.17274 0.140125 -0.036799999999999944 0.8803000000000001 0.05
21.18 0.6146 0.569 0.35869999999999996 1.8283 0.13569 0.28657 0.01171 0.7389999999999999 0.347 0.23872000000000002 0.2991 0.114625 0.5072000000000001 0.9209 0.05
27.3 -0.637 0.601 1.4705 1.1313 0.15777000000000002 0.22231 0.19107000000000002 -1.115 -0.985 0.01648 0.12125999999999999 0.105125 0.1200000000000001 0.3609 0.05
27.66 0.34299999999999997 0.531 0.47090000000000004 1.3251 0.15879000000000001 0.13017 0.14357000000000003 -1.355 -0.391 0.18928 0.13314 0.025625000000000002 0.6896000000000002 0.7515 0.05
27.34 0.31779999999999986 0.659 0.5797 1.9235000000000002 0.16185 0.16145 0.05237 0.3610000000000002 -0.07899999999999996 0.059680000000000004 0.25661999999999996 0.051125000000000004 -0.2096 0.5737 0.05
29.22 -0.2086 1.367 0.6204999999999999 1.7875 0.16029000000000002 0.20361 0.06833 -1.991 -0.667 0.18256 0.18462 0.058875000000000004 0.6416000000000002 0.6689 0.05
23.580000000000002 0.39339999999999997 1.217 0.8312999999999999 1.6277000000000001 0.13527 0.15023 0.06377000000000001 0.34299999999999997 0.887 0.22144 0.1245 0.140875 0.6128 0.8285 0.05
24.78 -0.6202 1.393 1.5623 0.7471 0.14061 0.23081 0.03299 -0.36499999999999977 0.45500000000000007 0.18304 0.26417999999999997 0.141125 0.16479999999999995 0.8074999999999999 0.05
15.42 0.35139999999999993 0.609 0.5355 1.9439 0.15459 0.25189 0.14737 -1.1389999999999998 1.9729999999999999 0.0616 0.16086 0.05437500000000001 -0.6064 0.8998999999999999 0.05
16.62 0.049000000000000044 1.0470000000000002 0.6647 1.7161 0.14817 0.21517 0.03717 -1.301 -0.919 0.124 0.20693999999999999 0.059125000000000004 -0.7632000000000001 0.3371 0.05
14.98 -0.5613999999999999 0.919 1.4603 0.5363 0.15387 0.15941 0.16751000000000002 -0.19100000000000006 0.5089999999999999 0.09088 0.19829999999999998 0.085125 -0.12319999999999998 0.49670000000000003 0.05
20.82 -0.6426 1.107 0.3995 1.3659000000000001 0.14283 0.18117 0.12533 -1.685 -0.43300000000000005 0.10912 0.24294 0.057875 0.011199999999999988 0.43789999999999996 0.05
10.42 -0.5166 0.761 0.2125 1.2163 0.14685 0.17573 0.13559000000000002 0.895 -0.349 0.02272 0.29766 0.116625 0.23520000000000008 0.6577 0.05
22.259999999999998 -0.04899999999999993 0.781 1.6643 0.5669 0.14193 0.27364999999999995 0.14281000000000002 -1.1629999999999998 1.685 0.03472 0.17634 0.072125 -0.3504 0.9251 0.05
28.98 0.4998 1.251 0.9027000000000001 1.7807 0.13539 0.27569 0.08429 -0.7190000000000001 -0.21699999999999997 0.20128000000000001 0.24761999999999998 0.055875 -0.2832 0.6507 0.05
29.82 0.4466000000000001 0.521 0.6715 1.7705 0.14763 0.19408999999999998 0.10290999999999999 -0.2510000000000001 1.5590000000000002 0.11295999999999999 0.20657999999999999 0.129125 -0.5456000000000001 0.4729 0.05
20.62 0.6818 0.677 1.4059000000000001 1.0361 0.13719 0.16757 0.11811 -0.18500000000000005 -0.835 0.16864 0.14682 0.044375 0.4720000000000002 0.8438999999999999 0.05
23.1 0.026600000000000068 1.495 0.8381 0.9409000000000001 0.13671 0.14241 0.12343 -0.7250000000000001 1.1869999999999998 0.18208 0.18137999999999999 0.12362500000000001 -0.664 0.8676999999999999 0.05
12.22 -0.46619999999999995 0.7949999999999999 0.25329999999999997 1.6311 0.14109000000000002 0.22333 0.026909999999999996 -0.677 1.8230000000000004 0.1696 0.12342 0.142625 0.4112 0.7444999999999999 0.05
26.220000000000002 -0.5726 1.455 0.20909999999999998 1.8997000000000002 0.16311 0.27841 0.16941 -0.893 -0.913 0.17104000000000003 0.13205999999999998 0.060875000000000005 0.3248000000000002 0.6031 0.05
27.58 0.6705999999999999 1.271 0.8925 0.6281 0.14805000000000001 0.27025 0.02577 0.5409999999999999 1.3130000000000002 0.17584000000000002 0.23321999999999998 0.08987500000000001 -0.2864 0.3651 0.05
27.06 0.3346 0.8049999999999999 0.14789999999999998 0.35609999999999997 0.14901 0.17232999999999998 0.18917000000000003 -0.5089999999999999 0.905 0.13888 0.28362 0.081625 -0.06879999999999997 0.4393 0.05
20.22 0.24220000000000008 1.411 1.2732999999999999 0.8899000000000001 0.15669 0.23251 0.14813 -0.875 1.7270000000000003 0.13984000000000002 0.2451 0.026125000000000002 -0.20640000000000003 0.4547 0.05
21.22 0.16659999999999997 1.241 0.1377 0.7539 0.16233 0.21381 0.14547000000000002 -0.11299999999999999 1.4210000000000003 0.15231999999999998 0.17598 0.09762499999999999 -0.6832 0.8229 0.05
29.14 -0.1946 1.333 0.49809999999999993 0.9749000000000001 0.16365000000000002 0.21891 0.13977000000000003 0.685 1.1749999999999998 0.03952 0.14501999999999998 0.038125000000000006 0.18720000000000003 0.6227 0.05
16.42 0.5529999999999999 0.655 1.1271 1.5699 0.16443000000000002 0.23761 0.01589 -1.973 1.3490000000000002 0.22240000000000001 0.18281999999999998 0.09712499999999999 -0.30560000000000004 0.9797 0.05
25.5 -0.6033999999999999 0.885 0.6476999999999999 0.6519 0.13749 0.29201 0.11962999999999999 0.6550000000000002 0.21500000000000008 0.02416 0.29874 0.047125 0.5488 0.8900999999999999 0.05
29.66 -0.1582 1.121 0.4777 0.6960999999999999 0.14913 0.25800999999999996 0.09112999999999999 0.33099999999999996 1.967 0.17008 0.18174 0.041875 -0.1008 0.40149999999999997 0.05
12.82 0.17220000000000002 0.525 1.5487 0.9069 0.15639 0.13323000000000002 0.19943000000000002 -0.21500000000000008 0.9710000000000001 0.05824 0.12702 0.144625 0.4880000000000002 0.9349000000000001 0.05
21.26 -0.6986 0.929 0.7769 1.2197 0.13959000000000002 0.29303 0.03413 -0.6890000000000001 0.2330000000000001 0.14848 0.19613999999999998 0.145875 0.36959999999999993 0.3861 0.05
10.02 -0.6509999999999999 0.575 0.24989999999999998 0.7641 0.15585000000000002 0.16825 0.025390000000000003 0.4450000000000003 0.9950000000000001 0.05344 0.15222 0.10137499999999999 -0.0048000000000000265 0.5779 0.05
18.66 -0.5082 0.549 0.9571000000000001 1.1551 0.15891 0.15125 0.06681 0.121 0.22100000000000009 0.17776000000000003 0.28542 0.132625 -0.17120000000000002 0.32589999999999997 0.05
16.66 -0.3654 0.845 0.6375 1.0531 0.15495 0.19647 0.18537 -1.061 0.5150000000000001 0.14128000000000002 0.2001 0.081375 -0.3408 0.4911 0.05
28.740000000000002 -0.245 0.713 0.5593 1.6787 0.14715 0.27976999999999996 0.06339 -1.943 -0.20499999999999996 0.21328 0.2127 0.070875 -0.6512 0.9824999999999999 0.05
14.3 0.18620000000000003 1.413 0.9537000000000001 0.39349999999999996 0.15381 0.16315000000000002 0.023490000000000004 -0.10099999999999998 -0.967 0.22816 0.18425999999999998 0.030625 -0.16799999999999993 0.6059 0.05
18.98 0.5642 1.331 0.2261 0.8661000000000001 0.14271 0.15839 0.13255 -0.569 1.217 0.04864 0.25302 0.112375 0.2832000000000001 0.9489000000000001 0.05
25.98 -0.42979999999999996 1.2189999999999999 1.3855 1.0497 0.16011 0.18048999999999998 0.022350000000000002 0.14500000000000002 -0.775 0.24304 0.2955 0.10062499999999999 0.5808 0.8341000000000001 0.05
16.259999999999998 -0.34019999999999995 1.4609999999999999 0.6001 1.9915 0.16263 0.16247 0.18651 -0.016999999999999904 1.8650000000000002 0.0352 0.14466 0.039625 0.5680000000000001 0.3497 0.05
27.54 0.30379999999999985 1.2229999999999999 1.2188999999999999 1.2707000000000002 0.16293000000000002 0.22876999999999997 0.11735000000000001 -0.581 -0.745 0.04336 0.16446 0.129875 0.0464 0.7277 0.05
28.14 -0.581 0.7929999999999999 1.4364999999999999 1.7671 0.14289000000000002 0.29506999999999994 0.17283 -1.5470000000000002 1.763 0.24159999999999998 0.16266 0.06912499999999999 0.0048000000000000265 0.5121 0.05
20.86 -0.32619999999999993 0.511 1.2597 1.5052999999999999 0.15615 0.14955000000000002 0.09379 -1.049 -0.643 0.244 0.18066 0.138625 -0.5104 0.5373 0.05
25.42 -0.6734 0.917 1.2869 1.2741 0.14409 0.16791 0.07213 -1.907 -0.697 0.23440000000000003 0.22998 0.032125 -0.456 0.3091 0.05
23.62 -0.4633999999999999 0.6950000000000001 0.5627 1.8045 0.15747 0.24747000000000002 0.14889 -1.463 -0.733 0.12495999999999999 0.2307 0.043625 0.6448 0.9040999999999999 0.05
18.18 0.2869999999999999 0.685 0.6953 0.5872999999999999 0.15075 0.25359 0.12913 -0.869 1.0970000000000004 0.06064 0.22818 0.12487500000000001 0.6960000000000002 0.5821000000000001 0.05
11.5 0.18059999999999998 1.275 0.8041 0.3799 0.14445000000000002 0.21822999999999998 0.09226999999999999 0.29499999999999993 0.4910000000000001 0.21904 0.24618 0.08637500000000001 -0.18720000000000003 0.8005 0.05
17.1 -0.5137999999999999 0.9770000000000001 0.1513 1.7127000000000001 0.14337 0.14547 0.05009 -1.7570000000000001 1.2530000000000001 0.23632 0.15402 0.068625 -0.5488 0.9531000000000001 0.05
16.1 0.14700000000000002 1.2109999999999999 0.5457 0.3765 0.13845000000000002 0.17267 0.02425 0.4870000000000001 -0.30099999999999993 0.09423999999999999 0.27137999999999995 0.049375 -0.23520000000000008 0.8130999999999999 0.05
14.34 -0.6566 0.589 0.40290000000000004 1.4815 0.16437000000000002 0.14105 0.10937 -0.17900000000000005 1.721 0.02896 0.2253 0.084125 0.5968 0.4939 0.05
27.740000000000002 0.20579999999999998 0.883 0.5287 0.7980999999999999 0.14889000000000002 0.19511 0.15497000000000002 -1.763 -0.04899999999999993 0.23920000000000002 0.22746 0.063625 0.536 0.7808999999999999 0.05
19.78 -0.4718 1.2970000000000002 0.5389 1.8453000000000002 0.14541 0.15703 0.16029000000000002 0.6429999999999998 -0.355 0.035679999999999996 0.21161999999999997 0.038875 0.31200000000000006 0.8158999999999998 0.05
11.26 0.4829999999999999 0.835 1.2631 1.2469000000000001 0.13851000000000002 0.28419 0.18119000000000002 -0.7969999999999999 -0.721 0.21472 0.22206 0.09212500000000001 -0.4336 0.8915 0.05
29.9 0.40460000000000007 1.2730000000000001 1.1577 0.5532999999999999 0.16359 0.24169000000000002 0.059590000000000004 0.6909999999999998 0.863 0.12256 0.13386 0.060125000000000005 0.7280000000000002 0.8425 0.05
